country,year, gdp_for_year ($) ,gdp_per_capita ($)
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1996,"640,998,292,395",17166
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1997,"588,692,045,455",15738
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1998,"617,041,986,858",16473
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,1999,"633,194,118,900",16756
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2000,"595,402,616,547",15538
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2001,"625,975,838,926",16169
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2002,"705,145,868,624",17924
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2003,"906,853,273,138",22701
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2004,"1,069,555,500,372",26372
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2005,"1,157,276,458,152",28092
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2006,"1,264,551,499,185",30246
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2007,"1,479,341,637,011",34769
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2008,"1,635,015,380,108",37848
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2009,"1,499,099,749,931",34470
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2010,"1,431,616,749,640",32839
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2011,"1,488,067,258,325",34097
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2012,"1,336,018,949,806",30146
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2013,"1,361,854,206,549",30792
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2014,"1,376,910,811,041",31171
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Spain,2015,"1,197,789,902,774",27108
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1985,"5,978,460,972",431
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1986,"6,405,210,564",454
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1996,"13,897,738,375",834
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1997,"15,091,913,884",900
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1998,"15,794,972,847",935
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,1999,"15,656,327,860",920
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2000,"16,330,814,180",953
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2001,"15,749,753,805",912
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2002,"16,536,535,647",951
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2003,"18,881,765,437",1077
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Sri Lanka,2006,"28,267,410,543",1580
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1985,"873,250,000",2706
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1986,"891,000,000",2731
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1987,"979,850,000",2951
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1988,"1,160,900,000",3418
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1989,"542,520,000",1560
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1990,"388,300,000",1114
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1991,"448,300,000",1235
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1992,"404,600,000",1093
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1995,"693,970,588",1782
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1996,"860,630,923",2174
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1997,"929,607,500",2314
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1998,"945,000,000",2318
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,1999,"885,444,186",2142
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2000,"892,164,394",2129
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2001,"763,465,550",1798
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2002,"1,078,402,128",2507
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2003,"1,271,196,078",2916
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2004,"1,484,092,538",3360
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2005,"1,793,754,805",4009
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2006,"2,626,380,435",5794
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2007,"2,936,612,022",6397
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2008,"3,532,969,035",7601
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2009,"3,875,409,836",8238
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2010,"4,368,398,048",9176
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2011,"4,422,276,622",9184
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2012,"4,980,000,000",10227
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2013,"5,145,757,576",10451
Suriname,2014,"5,240,606,061",10530
Suriname,2014,"5,240,606,061",10530
